Letter,Origin_X,Origin_Y,Destination_X,Destination_Y,Grammar,Valid/Invalid,ICD,Bearing Entropy,Categorized Bearing Entropy,Graph Asymmetry,Normalized ICD,Normalized Bearing Entropy,Normalized Categorized Bearing Entropy,Normalized Graph Asymmetry,Skeletonization_Method,Path,Unnamed: 17,count ,Valid/Invalid_Agent6,Valid/Invalid_Agent4,distinct
WQ_Average-Regular,500826,1644314,502295,1644314,12sector,Invalid,1.971428571,6.108524457,3.16802579,388.8808572,0.5224489796,0.7810641044,0.9365307668,0.3373905369,Approach1,LSP,,,,,WQ_Average-Regular_Approach1
WQ_Average-Regular,500826,1644314,502295,1644314,16sector,Invalid,1.971428571,6.108524457,3.16802579,388.8808572,0.5224489796,0.7810641044,0.9365307668,0.3373905369,Approach1,LSP,,,,,WQ_Average-Regular_Approach1
WW_Average-Regular,500826,1648114,504764,1648114,12sector,Invalid,1.973684211,6.22881869,3.171790192,427.0850753,0.5263157895,0.8058772872,0.9389654007,0.3705362714,Approach1,LSP,,,,,WW_Average-Regular_Approach1
WW_Average-Regular,500826,1648114,504764,1648114,16sector,Invalid,1.973684211,6.22881869,3.171790192,427.0850753,0.5263157895,0.8058772872,0.9389654007,0.3705362714,Approach1,LSP,,,,,WW_Average-Regular_Approach1
WWA_Average-Regular,505706,1649791,506219,1649791,12sector,Valid,2,6.714245518,3.207761362,612.5101003,0.5714285714,0.9060066472,0.9622298214,0.5314098335,Approach1,LSP,,,,,WWA_Average-Regular_Approach1
WWA_Average-Regular,505706,1649791,506219,1649791,16sector,Valid,2,6.714245518,3.207761362,612.5101003,0.5714285714,0.9060066472,0.9622298214,0.5314098335,Approach1,LSP,,,,,WWA_Average-Regular_Approach1
XBL_Average-Regular,502720,1655714,504262,1654125,12sector,Valid,2.048780488,6.392317423,3.2129146,620.9333089,0.6550522648,0.8396022948,0.9655626878,0.5387177553,Approach1,LSP,,,,,XBL_Average-Regular_Approach1
XBL_Average-Regular,502720,1655714,504262,1654125,16sector,Invalid,2.048780488,6.392317423,3.2129146,620.9333089,0.6550522648,0.8396022948,0.9655626878,0.5387177553,Approach1,LSP,,,,,XBL_Average-Regular_Approach1
XIT_Average-Regular,503174,1661191,500931,1663314,12sector,Invalid,2.024691358,6.357552005,3.219260786,564.2224541,0.6137566138,0.8324312056,0.969667095,0.4895157815,Approach1,LSP,,,,,XIT_Average-Regular_Approach1
XIT_Average-Regular,503174,1661191,500931,1663314,16sector,Invalid,2.024691358,6.357552005,3.219260786,564.2224541,0.6137566138,0.8324312056,0.969667095,0.4895157815,Approach1,LSP,,,,,XIT_Average-Regular_Approach1
XJ_Average-Regular,500790,1664991,500931,1667114,12sector,Invalid,2,5.832890014,3.180657174,409.6702924,0.5714285714,0.7242087788,0.9447001375,0.3554273175,Approach1,LSP,,,,,XJ_Average-Regular_Approach1
XJ_Average-Regular,500790,1664991,500931,1667114,16sector,Invalid,2,5.832890014,3.180657174,409.6702924,0.5714285714,0.7242087788,0.9447001375,0.3554273175,Approach1,LSP,,,,,XJ_Average-Regular_Approach1
XMA_Average-Regular,504759,1674732,500790,1672591,12sector,Invalid,2.017699115,6.832890014,3.214947377,942.4305659,0.6017699115,0.9304795375,0.9668773901,0.8176467129,Approach1,LSP,,,,,XMA_Average-Regular_Approach1
XMA_Average-Regular,504759,1674732,500790,1672591,16sector,Invalid,2.017699115,6.832890014,3.214947377,942.4305659,0.6017699115,0.9304795375,0.9668773901,0.8176467129,Approach1,LSP,,,,,XMA_Average-Regular_Approach1
XP_Average-Regular,500790,1676391,500931,1678514,12sector,Valid,2.030769231,6.044394119,3.127473484,450.8815824,0.6241758242,0.767835891,0.9103034874,0.3911819683,Approach1,LSP,,,,,XP_Average-Regular_Approach1
XP_Average-Regular,500790,1676391,500931,1678514,16sector,Invalid,2.030769231,6.044394119,3.127473484,450.8815824,0.6241758242,0.767835891,0.9103034874,0.3911819683,Approach1,LSP,,,,,XP_Average-Regular_Approach1
XWI_Average-Regular,500790,1687791,500931,1689914,12sector,Invalid,1.98,6.62935662,3.224588201,629.923088,0.5371428571,0.8884965499,0.9731126105,0.5465172299,Approach1,LSP,,,,,XWI_Average-Regular_Approach1
XWI_Average-Regular,500790,1687791,500931,1689914,16sector,Invalid,1.98,6.62935662,3.224588201,629.923088,0.5371428571,0.8884965499,0.9731126105,0.5465172299,Approach1,LSP,,,,,XWI_Average-Regular_Approach1
XXW_Average-Regular,500790,1691591,505327,1693714,12sector,Invalid,2,6.906890596,3.231310892,806.0793939,0.5714285714,0.9457436935,0.9774605235,0.6993493108,Approach1,LSP,,,,,XXW_Average-Regular_Approach1
XXW_Average-Regular,500790,1691591,505327,1693714,16sector,Invalid,2,6.906890596,3.231310892,806.0793939,0.5714285714,0.9457436935,0.9774605235,0.6993493108,Approach1,LSP,,,,,XXW_Average-Regular_Approach1
YDH_Average-Regular,504431,1695480,500556,1695391,12sector,Valid,2.04,6.672425342,3.116450658,724.8519706,0.64,0.8973803678,0.9031744545,0.6288769195,Approach1,LSP,,,,,YDH_Average-Regular_Approach1
YDH_Average-Regular,504431,1695480,500556,1695391,16sector,Invalid,2.04,6.672425342,3.116450658,724.8519706,0.64,0.8973803678,0.9031744545,0.6288769195,Approach1,LSP,,,,,YDH_Average-Regular_Approach1
YUT_Average-Regular,504879,1700788,500556,1699191,12sector,Invalid,1.978723404,6.539158811,3.126400919,537.9858839,0.5349544073,0.8698913794,0.9096098042,0.4667531014,Approach1,LSP,,,,,YUT_Average-Regular_Approach1
YUT_Average-Regular,504879,1700788,500556,1699191,16sector,Invalid,1.978723404,6.539158811,3.126400919,537.9858839,0.5349544073,0.8698913794,0.9096098042,0.4667531014,Approach1,LSP,,,,,YUT_Average-Regular_Approach1
YXW_Average-Regular,502193,1702991,500556,1702991,12sector,Invalid,1.982142857,6.794415866,3.207520761,696.4192456,0.5408163265,0.9225434458,0.9620742124,0.6042088697,Approach1,LSP,,,,,YXW_Average-Regular_Approach1
YXW_Average-Regular,502193,1702991,500556,1702991,16sector,Invalid,1.982142857,6.794415866,3.207520761,696.4192456,0.5408163265,0.9225434458,0.9620742124,0.6042088697,Approach1,LSP,,,,,YXW_Average-Regular_Approach1
ZCI_Average-Regular,500092,1706908,500255,1708388,12sector,Valid,2.037735849,5.754887502,3.138347691,450.4468874,0.6361185984,0.7081191415,0.9173364011,0.3908048297,Approach1,LSP,,,,,ZCI_Average-Regular_Approach1
ZCI_Average-Regular,500092,1706908,500255,1708388,16sector,Invalid,2.037735849,5.754887502,3.138347691,450.4468874,0.6361185984,0.7081191415,0.9173364011,0.3908048297,Approach1,LSP,,,,,ZCI_Average-Regular_Approach1
ZGC_Average-Regular,500092,1710708,504603,1712188,12sector,Valid,2.0625,6.62935662,3.212287831,815.4596377,0.6785714286,0.8884965499,0.9651573239,0.7074875502,Approach1,LSP,,,,,ZGC_Average-Regular_Approach1
ZGC_Average-Regular,500092,1710708,504603,1712188,16sector,Invalid,2.0625,6.62935662,3.212287831,815.4596377,0.6785714286,0.8884965499,0.9651573239,0.7074875502,Approach1,LSP,,,,,ZGC_Average-Regular_Approach1
ZJY_Average-Regular,500255,1715988,502256,1714391,12sector,Valid,2,5.977279923,3.214314032,449.1078641,0.5714285714,0.7539921949,0.9664677725,0.3896431017,Approach1,LSP,,,,,ZJY_Average-Regular_Approach1
ZJY_Average-Regular,500255,1715988,502256,1714391,16sector,Invalid,2,5.977279923,3.214314032,449.1078641,0.5714285714,0.7539921949,0.9664677725,0.3896431017,Approach1,LSP,,,,,ZJY_Average-Regular_Approach1
ZOZ_Average-Regular,500092,1718308,504489,1720304,12sector,Valid,2.086956522,6.169925001,3.211272233,723.2032111,0.7204968944,0.7937292413,0.9645004834,0.6274464663,Approach1,LSP,,,,,ZOZ_Average-Regular_Approach1
ZOZ_Average-Regular,500092,1718308,504489,1720304,16sector,Invalid,2.086956522,6.169925001,3.211272233,723.2032111,0.7204968944,0.7937292413,0.9645004834,0.6274464663,Approach1,LSP,,,,,ZOZ_Average-Regular_Approach1
ZSM_Average-Regular,500255,1723588,503820,1722080,12sector,Invalid,2.024096386,6.392317423,3.223440778,737.6769956,0.6127366609,0.8396022948,0.9723705129,0.6400038289,Approach1,LSP,,,,,ZSM_Average-Regular_Approach1
ZSM_Average-Regular,500255,1723588,503820,1722080,16sector,Invalid,2.024096386,6.392317423,3.223440778,737.6769956,0.6127366609,0.8396022948,0.9723705129,0.6400038289,Approach1,LSP,,,,,ZSM_Average-Regular_Approach1
A_arial,502054,1725800,499995,1725800,12sector,Valid,2,4.392317423,2.851149424,167.0649213,0.5714285714,0.4270607774,0.7315903891,0.1449444539,Approach1,LSP,,,,,A_arial_Approach1
A_arial,502054,1725800,499995,1725800,16sector,Invalid,2,4.392317423,2.851149424,167.0649213,0.5714285714,0.4270607774,0.7315903891,0.1449444539,Approach1,LSP,,,,,A_arial_Approach1
AEJ_arial,503283,1734680,499995,1733400,12sector,Invalid,2,5.672425342,3.125242443,416.144802,0.5714285714,0.6911096091,0.9088605575,0.3610445604,Approach1,LSP,,,,,AEJ_arial_Approach1
AEJ_arial,503283,1734680,499995,1733400,16sector,Invalid,2,5.672425342,3.125242443,416.144802,0.5714285714,0.6911096091,0.9088605575,0.3610445604,Approach1,LSP,,,,,AEJ_arial_Approach1
AEY_arial,499995,1737200,504637,1739440,12sector,Invalid,2.04,5.672425342,3.19437553,459.4439026,0.64,0.6911096091,0.9535725097,0.3986105823,Approach1,LSP,,,,,AEY_arial_Approach1
AEY_arial,499995,1737200,504637,1739440,16sector,Invalid,2.04,5.672425342,3.19437553,459.4439026,0.64,0.6911096091,0.9535725097,0.3986105823,Approach1,LSP,,,,,AEY_arial_Approach1
AJD_arial,502506.8783,1741231.661,499995,1741000,12sector,Invalid,2.057142857,5.169925001,3.050376042,348.3525781,0.6693877551,0.5874584826,0.8604405741,0.3022284619,Approach1,LSP,,,,,AJD_arial_Approach1
AJD_arial,502506.8783,1741231.661,499995,1741000,16sector,Invalid,2.057142857,5.169925001,3.050376042,348.3525781,0.6693877551,0.5874584826,0.8604405741,0.3022284619,Approach1,LSP,,,,,AJD_arial_Approach1
AKV_arial,503575,1744800,499995,1744800,12sector,Invalid,2,5.672425342,3.180900785,401.9074708,0.5714285714,0.6911096091,0.9448576937,0.3486923433,Approach1,LSP,,,,,AKV_arial_Approach1
AKV_arial,503575,1744800,499995,1744800,16sector,Invalid,2,5.672425342,3.180900785,401.9074708,0.5714285714,0.6911096091,0.9448576937,0.3486923433,Approach1,LSP,,,,,AKV_arial_Approach1
ANC_arial,499995,1748600,505014,1749368,12sector,Invalid,2,6.22881869,3.130195574,675.4415866,0.5714285714,0.8058772872,0.9120640043,0.5860087873,Approach1,LSP,,,,,ANC_arial_Approach1
ANC_arial,499995,1748600,505014,1749368,16sector,Invalid,2,6.22881869,3.130195574,675.4415866,0.5714285714,0.8058772872,0.9120640043,0.5860087873,Approach1,LSP,,,,,ANC_arial_Approach1
AW_arial,502054,1756200,499995,1756200,12sector,Invalid,2,5.584962501,3.245111149,260.3397041,0.5714285714,0.6730685825,0.9863858654,0.2258690571,Approach1,LSP,,,,,AW_arial_Approach1
AW_arial,502054,1756200,499995,1756200,16sector,Invalid,2,5.584962501,3.245111149,260.3397041,0.5714285714,0.6730685825,0.9863858654,0.2258690571,Approach1,LSP,,,,,AW_arial_Approach1
AX_arial,499995,1760000,501646,1762240,12sector,Invalid,2,5.285402219,3.111197411,311.5735231,0.5714285714,0.6112780559,0.8997769068,0.2703191898,Approach1,LSP,,,,,AX_arial_Approach1
AX_arial,499995,1760000,501646,1762240,16sector,Invalid,2,5.285402219,3.111197411,311.5735231,0.5714285714,0.6112780559,0.8997769068,0.2703191898,Approach1,LSP,,,,,AX_arial_Approach1
AXF_arial,499995,1763800,504784,1766040,12sector,Invalid,2.04,5.672425342,3.148012236,393.3117758,0.64,0.6911096091,0.9235869636,0.3412347734,Approach1,LSP,,,,,AXF_arial_Approach1
AXF_arial,499995,1763800,504784,1766040,16sector,Invalid,2.04,5.672425342,3.148012236,393.3117758,0.64,0.6911096091,0.9235869636,0.3412347734,Approach1,LSP,,,,,AXF_arial_Approach1
AZ_arial,503332,1767600,499995,1767600,12sector,Invalid,2,5.285402219,3.188211195,279.6359692,0.5714285714,0.6112780559,0.9495857144,0.2426103729,Approach1,LSP,,,,,AZ_arial_Approach1
AZ_arial,503332,1767600,499995,1767600,16sector,Invalid,2,5.285402219,3.188211195,279.6359692,0.5714285714,0.6112780559,0.9495857144,0.2426103729,Approach1,LSP,,,,,AZ_arial_Approach1
AZH_arial,499995,1771400,504697,1771400,12sector,Invalid,2.037735849,5.754887502,3.224420782,480.5142514,0.6361185984,0.7081191415,0.9730043318,0.4168910818,Approach1,LSP,,,,,AZH_arial_Approach1
AZH_arial,499995,1771400,504697,1771400,16sector,Invalid,2.037735849,5.754887502,3.224420782,480.5142514,0.6361185984,0.7081191415,0.9730043318,0.4168910818,Approach1,LSP,,,,,AZH_arial_Approach1
AT_arial,502054,1775200,499995,1775200,12sector,Invalid,2,5.169925001,3.210777084,259.2334119,0.5714285714,0.5874584826,0.9641802454,0.2249092451,Approach1,LSP,,,,,AT_arial_Approach1
AT_arial,502054,1775200,499995,1775200,16sector,Invalid,2,5.169925001,3.210777084,259.2334119,0.5714285714,0.5874584826,0.9641802454,0.2249092451,Approach1,LSP,,,,,AT_arial_Approach1
B_arial,500398.5759,1780152,501316.4582,1780158,12sector,Invalid,2.068965517,4.906890596,2.911080496,238.2123734,0.6896551724,0.5332021762,0.7703509213,0.206671527,Approach1,LSP,,,,,B_arial_Approach1
B_arial,500398.5759,1780152,501316.4582,1780158,16sector,Invalid,2.068965517,4.906890596,2.911080496,238.2123734,0.6896551724,0.5332021762,0.7703509213,0.206671527,Approach1,LSP,,,,,B_arial_Approach1
BEV_arial,502917,1784784,504189,1785040,12sector,Invalid,2.140350877,5.930737338,3.131685545,645.9206031,0.8120300752,0.7443918204,0.9130276457,0.5603965714,Approach1,LSP,,,,,BEV_arial_Approach1
BEV_arial,502917,1784784,504189,1785040,16sector,Invalid,2.140350877,5.930737338,3.131685545,645.9206031,0.8120300752,0.7443918204,0.9130276457,0.5603965714,Approach1,LSP,,,,,BEV_arial_Approach1
BLC_arial,501309,1792636.833,504203,1792003,12sector,Valid,2.048780488,6.392317423,3.133936068,677.3504185,0.6550522648,0.8396022948,0.9144831754,0.5876648776,Approach1,LSP,,,,,BLC_arial_Approach1
BLC_arial,501309,1792636.833,504203,1792003,16sector,Valid,2.048780488,6.392317423,3.133936068,677.3504185,0.6550522648,0.8396022948,0.9144831754,0.5876648776,Approach1,LSP,,,,,BLC_arial_Approach1
BTM_arial,501671,1799117,502897,1798000,12sector,Invalid,2.068965517,5.906890596,3.136022272,478.5280167,0.6896551724,0.7394729349,0.9158324318,0.4151678374,Approach1,LSP,,,,,BTM_arial_Approach1
BTM_arial,501671,1799117,502897,1798000,16sector,Invalid,2.068965517,5.906890596,3.136022272,478.5280167,0.6896551724,0.7394729349,0.9158324318,0.4151678374,Approach1,LSP,,,,,BTM_arial_Approach1
CIO_arial,501883,1817000,501883,1819240,12sector,Valid,2.06557377,5.977279923,3.193818315,477.211314,0.6838407494,0.7539921949,0.9532121296,0.4140254745,Approach1,LSP,,,,,CIO_arial_Approach1
CIO_arial,501883,1817000,501883,1819240,16sector,Valid,2.06557377,5.977279923,3.193818315,477.211314,0.6838407494,0.7539921949,0.9532121296,0.4140254745,Approach1,LSP,,,,,CIO_arial_Approach1
CU_arial,502060,1830003,503276,1830640,12sector,Valid,2,5.491853096,3.002669353,292.3371982,0.5714285714,0.653862835,0.8295861839,0.2536298777,Approach1,LSP,,,,,CU_arial_Approach1
CU_arial,502060,1830003,503276,1830640,16sector,Invalid,2,5.491853096,3.002669353,292.3371982,0.5714285714,0.653862835,0.8295861839,0.2536298777,Approach1,LSP,,,,,CU_arial_Approach1
CUH_arial,502060,1833803,504897,1832200,12sector,Valid,2,5.95419631,3.078329173,455.8958017,0.5714285714,0.7492307205,0.878519313,0.3955322728,Approach1,LSP,,,,,CUH_arial_Approach1
CUH_arial,502060,1833803,504897,1832200,16sector,Invalid,2,5.95419631,3.078329173,455.8958017,0.5714285714,0.7492307205,0.878519313,0.3955322728,Approach1,LSP,,,,,CUH_arial_Approach1
CV_arial,502060,1837603,503330,1838240,12sector,Valid,2.042553191,5.584962501,3.123400461,330.7014841,0.6443768997,0.6730685825,0.907669252,0.286914486,Approach1,LSP,,,,,CV_arial_Approach1
CV_arial,502060,1837603,503330,1838240,16sector,Invalid,2.042553191,5.584962501,3.123400461,330.7014841,0.6443768997,0.6730685825,0.907669252,0.286914486,Approach1,LSP,,,,,CV_arial_Approach1
CWC_arial,505580,1840568,502060,1841403,12sector,Invalid,2.021276596,6.569855608,3.203419062,566.410646,0.6079027356,0.876223231,0.9594214306,0.4914142427,Approach1,LSP,,,,,CWC_arial_Approach1
CWC_arial,505580,1840568,502060,1841403,16sector,Invalid,2.021276596,6.569855608,3.203419062,566.410646,0.6079027356,0.876223231,0.9594214306,0.4914142427,Approach1,LSP,,,,,CWC_arial_Approach1
CXS_arial,503275,1845840,504644,1845220,12sector,Valid,2,6.339850003,3.173511877,492.7359226,0.5714285714,0.8287798003,0.9400789032,0.4274945254,Approach1,LSP,,,,,CXS_arial_Approach1
CXS_arial,503275,1845840,504644,1845220,16sector,Invalid,2,6.339850003,3.173511877,492.7359226,0.5714285714,0.8287798003,0.9400789032,0.4274945254,Approach1,LSP,,,,,CXS_arial_Approach1
CVG_arial,502060,1849003,504109,1848296,12sector,Valid,2.022222222,6.50779464,3.115316419,527.6046262,0.6095238095,0.863421868,0.902440883,0.4577463889,Approach1,LSP,,,,,CVG_arial_Approach1
CVG_arial,502060,1849003,504109,1848296,16sector,Invalid,2.022222222,6.50779464,3.115316419,527.6046262,0.6095238095,0.863421868,0.902440883,0.4577463889,Approach1,LSP,,,,,CVG_arial_Approach1
DCJ_arial,503835,1857240,503583,1856603,12sector,Valid,2,6.209453366,3.172764674,467.357338,0.5714285714,0.801882787,0.9395956488,0.4054762282,Approach1,LSP,,,,,DCJ_arial_Approach1
DCJ_arial,503835,1857240,503583,1856603,16sector,Valid,2,6.209453366,3.172764674,467.357338,0.5714285714,0.801882787,0.9395956488,0.4054762282,Approach1,LSP,,,,,DCJ_arial_Approach1
DGC_arial,504852,1859568,505106,1860403,12sector,Valid,2.025316456,6.321928095,3.151387563,558.0155258,0.6148282098,0.8250830347,0.9257699626,0.4841306903,Approach1,LSP,,,,,DGC_arial_Approach1
DGC_arial,504852,1859568,505106,1860403,16sector,Valid,2.025316456,6.321928095,3.151387563,558.0155258,0.6148282098,0.8250830347,0.9257699626,0.4841306903,Approach1,LSP,,,,,DGC_arial_Approach1
DIH_arial,503754,1870200,503463,1872440,12sector,Invalid,2,5.169925001,3.007467462,329.995544,0.5714285714,0.5874584826,0.8326893699,0.2863020169,Approach1,LSP,,,,,DIH_arial_Approach1
DIH_arial,503754,1870200,503463,1872440,16sector,Invalid,2,5.169925001,3.007467462,329.995544,0.5714285714,0.5874584826,0.8326893699,0.2863020169,Approach1,LSP,,,,,DIH_arial_Approach1
DJI_arial,502607,1874000,502821,1876240,12sector,Invalid,2,5.044394119,2.949866378,222.9461175,0.5714285714,0.5615651324,0.7954357619,0.1934266213,Approach1,LSP,,,,,DJI_arial_Approach1
DJI_arial,502607,1874000,502821,1876240,16sector,Invalid,2,5.044394119,2.949866378,222.9461175,0.5714285714,0.5615651324,0.7954357619,0.1934266213,Approach1,LSP,,,,,DJI_arial_Approach1
DMF_arial,502032,1877800,503850,1877800,12sector,Invalid,2,5.906890596,3.060674185,375.6732697,0.5714285714,0.7394729349,0.8671009168,0.3259317187,Approach1,LSP,,,,,DMF_arial_Approach1
DMF_arial,502032,1877800,503850,1877800,16sector,Invalid,2,5.906890596,3.060674185,375.6732697,0.5714285714,0.7394729349,0.8671009168,0.3259317187,Approach1,LSP,,,,,DMF_arial_Approach1
DMP_arial,500237,1883840,504139,1881600,12sector,Invalid,2.037735849,5.754887502,3.138695032,357.3967152,0.6361185984,0.7081191415,0.9175610443,0.3100750973,Approach1,LSP,,,,,DMP_arial_Approach1
DMP_arial,500237,1883840,504139,1881600,16sector,Invalid,2.037735849,5.754887502,3.138695032,357.3967152,0.6361185984,0.7081191415,0.9175610443,0.3100750973,Approach1,LSP,,,,,DMP_arial_Approach1
DU_arial,501873.8426,1889783.353,503494,1891440,12sector,Invalid,2,4.906890596,2.951189447,196.5824147,0.5714285714,0.5332021762,0.7962914594,0.1705536418,Approach1,LSP,,,,,DU_arial_Approach1
DU_arial,501873.8426,1889783.353,503494,1891440,16sector,Invalid,2,4.906890596,2.951189447,196.5824147,0.5714285714,0.5332021762,0.7962914594,0.1705536418,Approach1,LSP,,,,,DU_arial_Approach1
DV_arial,501993.5723,1894110.203,503548,1895240,12sector,Invalid,2,4.906890596,3.127421329,255.4391282,0.5714285714,0.5332021762,0.9102697563,0.2216173489,Approach1,LSP,,,,,DV_arial_Approach1
DV_arial,501993.5723,1894110.203,503548,1895240,16sector,Invalid,2,4.906890596,3.127421329,255.4391282,0.5714285714,0.5332021762,0.9102697563,0.2216173489,Approach1,LSP,,,,,DV_arial_Approach1
EDH_arial,500243,1896800,504574,1896800,12sector,Invalid,2.125,5.672425342,3.052368304,631.8286678,0.7857142857,0.6911096091,0.8617290729,0.5481704987,Approach1,LSP,,,,,EDH_arial_Approach1
